datetime,open,high,low,close,volume
2025-09-01 18:39:00.105580,1.2656,1.26566,1.26548,1.26549,2594
2025-09-01 19:39:00.105580,1.26537,1.26539,1.26531,1.26533,23668
2025-09-01 20:39:00.105580,1.26529,1.26537,1.26524,1.26532,8759
2025-09-01 21:39:00.105580,1.26514,1.26518,1.26512,1.26514,7520
2025-09-01 22:39:00.105580,1.26504,1.26515,1.26496,1.26512,2551
2025-09-01 23:39:00.105580,1.26496,1.26501,1.26494,1.26496,8717
2025-09-02 00:39:00.105580,1.26465,1.26467,1.2645,1.26466,1629
2025-09-02 01:39:00.105580,1.26477,1.26486,1.26475,1.26475,1480
2025-09-02 02:39:00.105580,1.26485,1.26486,1.26475,1.26485,1516
2025-09-02 03:39:00.105580,1.26479,1.26492,1.26476,1.2648,1228
2025-09-02 04:39:00.105580,1.26504,1.26525,1.26495,1.26507,3233
2025-09-02 05:39:00.105580,1.26517,1.26537,1.26506,1.26522,3283
2025-09-02 06:39:00.105580,1.26493,1.26512,1.26478,1.26501,2366
2025-09-02 07:39:00.105580,1.26483,1.26489,1.26474,1.26483,470
2025-09-02 08:39:00.105580,1.26469,1.26474,1.26448,1.26465,14783
2025-09-02 09:39:00.105580,1.26453,1.26459,1.26433,1.26443,7497
2025-09-02 10:39:00.105580,1.26475,1.26482,1.26464,1.26467,28908
2025-09-02 11:39:00.105580,1.26476,1.26481,1.26468,1.26479,2465
2025-09-02 12:39:00.105580,1.26494,1.26508,1.26488,1.26488,7028
2025-09-02 13:39:00.105580,1.265,1.26535,1.26487,1.26511,4674
2025-09-02 14:39:00.105580,1.26501,1.26512,1.26493,1.26504,6611
2025-09-02 15:39:00.105580,1.2651,1.26537,1.26497,1.26527,3834
2025-09-02 16:39:00.105580,1.26541,1.26549,1.26531,1.26537,1038
2025-09-02 17:39:00.105580,1.2655,1.26556,1.26543,1.26545,5962
2025-09-02 18:39:00.105580,1.26547,1.26549,1.26541,1.26549,1115
2025-09-02 19:39:00.105580,1.26559,1.26569,1.2655,1.26555,11105
2025-09-02 20:39:00.105580,1.26572,1.26587,1.26571,1.26579,3534
2025-09-02 21:39:00.105580,1.26582,1.26597,1.26566,1.26576,2592
2025-09-02 22:39:00.105580,1.26592,1.26601,1.26574,1.26583,3085
2025-09-02 23:39:00.105580,1.26593,1.26605,1.2657,1.26601,2562
2025-09-03 00:39:00.105580,1.26601,1.26604,1.26594,1.266,2483
2025-09-03 01:39:00.105580,1.26617,1.26618,1.26613,1.26617,1479
2025-09-03 02:39:00.105580,1.26636,1.26651,1.26627,1.26633,4043
2025-09-03 03:39:00.105580,1.26632,1.26646,1.26623,1.26641,589
2025-09-03 04:39:00.105580,1.26633,1.26636,1.26616,1.26635,4382
2025-09-03 05:39:00.105580,1.2666,1.26664,1.26654,1.26656,3001
2025-09-03 06:39:00.105580,1.26675,1.26679,1.26666,1.26668,2615
2025-09-03 07:39:00.105580,1.26684,1.2669,1.26667,1.26679,899
2025-09-03 08:39:00.105580,1.26684,1.26685,1.26669,1.26677,2202
2025-09-03 09:39:00.105580,1.26682,1.26699,1.26672,1.26683,23126
2025-09-03 10:39:00.105580,1.26687,1.26698,1.26683,1.26691,7039
2025-09-03 11:39:00.105580,1.2669,1.26698,1.2668,1.26697,875
2025-09-03 12:39:00.105580,1.26683,1.26685,1.26672,1.26676,2156
2025-09-03 13:39:00.105580,1.26665,1.26673,1.26662,1.26667,10150
2025-09-03 14:39:00.105580,1.26668,1.26685,1.26657,1.26675,3218
2025-09-03 15:39:00.105580,1.26666,1.26673,1.26655,1.26666,5903
2025-09-03 16:39:00.105580,1.26665,1.26681,1.26653,1.26668,562
2025-09-03 17:39:00.105580,1.26655,1.2667,1.2665,1.26661,14855
2025-09-03 18:39:00.105580,1.26654,1.26654,1.2665,1.26653,68668
2025-09-03 19:39:00.105580,1.26649,1.26666,1.2664,1.26659,6018
2025-09-03 20:39:00.105580,1.2665,1.26658,1.26642,1.26644,2182
2025-09-03 21:39:00.105580,1.26655,1.26665,1.26654,1.26656,1499
2025-09-03 22:39:00.105580,1.26683,1.26691,1.26683,1.26684,2180
2025-09-03 23:39:00.105580,1.26686,1.26695,1.26674,1.26687,3672
2025-09-04 00:39:00.105580,1.26672,1.26688,1.26672,1.26682,3481
2025-09-04 01:39:00.105580,1.26663,1.26674,1.26642,1.26666,602
2025-09-04 02:39:00.105580,1.26668,1.26691,1.26664,1.26675,1574
2025-09-04 03:39:00.105580,1.26659,1.26662,1.26649,1.26652,11289
2025-09-04 04:39:00.105580,1.26637,1.26652,1.26629,1.26632,1229
2025-09-04 05:39:00.105580,1.26629,1.26641,1.26629,1.26635,2582
2025-09-04 06:39:00.105580,1.26628,1.26636,1.26616,1.26623,1744
2025-09-04 07:39:00.105580,1.26615,1.26618,1.26611,1.26614,665
2025-09-04 08:39:00.105580,1.26606,1.26617,1.26604,1.26616,6311
2025-09-04 09:39:00.105580,1.26603,1.26613,1.26597,1.26605,7940
2025-09-04 10:39:00.105580,1.26615,1.26634,1.26613,1.26625,1821
2025-09-04 11:39:00.105580,1.26636,1.2665,1.26631,1.26648,1114
2025-09-04 12:39:00.105580,1.26661,1.26665,1.26645,1.26663,6425
2025-09-04 13:39:00.105580,1.26662,1.2669,1.26653,1.26659,3156
2025-09-04 14:39:00.105580,1.26659,1.26672,1.26649,1.26653,2503
2025-09-04 15:39:00.105580,1.26683,1.26702,1.26677,1.26688,18593
2025-09-04 16:39:00.105580,1.26702,1.26713,1.26693,1.26706,21068
2025-09-04 17:39:00.105580,1.26662,1.26676,1.26653,1.26671,2641
2025-09-04 18:39:00.105580,1.26689,1.26705,1.26686,1.26695,455
2025-09-04 19:39:00.105580,1.26667,1.26676,1.26655,1.2667,7331
2025-09-04 20:39:00.105580,1.26673,1.26693,1.26663,1.26681,28925
2025-09-04 21:39:00.105580,1.2667,1.26684,1.26668,1.26676,1959
2025-09-04 22:39:00.105580,1.26677,1.26698,1.26672,1.26682,722
2025-09-04 23:39:00.105580,1.26657,1.26664,1.26647,1.26652,3104
2025-09-05 00:39:00.105580,1.26641,1.26662,1.26637,1.26642,1209
2025-09-05 01:39:00.105580,1.26627,1.26633,1.26614,1.26622,1286
2025-09-05 02:39:00.105580,1.26618,1.26621,1.26591,1.26603,2223
2025-09-05 03:39:00.105580,1.26619,1.2662,1.26611,1.26612,7950
2025-09-05 04:39:00.105580,1.26617,1.2664,1.26604,1.26621,2180
2025-09-05 05:39:00.105580,1.26629,1.2666,1.26609,1.26622,3712
2025-09-05 06:39:00.105580,1.26624,1.26634,1.2662,1.26628,1187
2025-09-05 07:39:00.105580,1.26646,1.26657,1.26631,1.26648,594
2025-09-05 08:39:00.105580,1.26656,1.26666,1.26651,1.26665,5110
2025-09-05 09:39:00.105580,1.26678,1.26697,1.26674,1.26683,2192
2025-09-05 10:39:00.105580,1.2665,1.26669,1.26636,1.26651,9250
2025-09-05 11:39:00.105580,1.26627,1.2664,1.26615,1.26633,3103
2025-09-05 12:39:00.105580,1.26652,1.26653,1.26634,1.26643,1922
2025-09-05 13:39:00.105580,1.26675,1.26701,1.26669,1.2667,5972
2025-09-05 14:39:00.105580,1.26697,1.26716,1.2668,1.26688,14129
2025-09-05 15:39:00.105580,1.26693,1.26702,1.26686,1.26696,2786
2025-09-05 16:39:00.105580,1.26706,1.26722,1.26691,1.26716,7643
2025-09-05 17:39:00.105580,1.26714,1.26721,1.26682,1.26701,13607
2025-09-05 18:39:00.105580,1.26703,1.26726,1.26699,1.26703,3491
2025-09-05 19:39:00.105580,1.2669,1.26707,1.26678,1.26679,4243
2025-09-05 20:39:00.105580,1.26685,1.26701,1.26669,1.26683,14998
2025-09-05 21:39:00.105580,1.26697,1.26697,1.26672,1.26693,1038
2025-09-05 22:39:00.105580,1.26697,1.26705,1.26679,1.26702,8728
2025-09-05 23:39:00.105580,1.26704,1.26709,1.26699,1.26703,15426
2025-09-06 00:39:00.105580,1.26692,1.26702,1.2669,1.26701,6628
2025-09-06 01:39:00.105580,1.26692,1.26712,1.26669,1.26696,3017
2025-09-06 02:39:00.105580,1.26701,1.26719,1.26681,1.26697,2142
2025-09-06 03:39:00.105580,1.2668,1.26709,1.26679,1.26691,15076
2025-09-06 04:39:00.105580,1.26665,1.26667,1.26656,1.26665,1572
2025-09-06 05:39:00.105580,1.26656,1.26671,1.26656,1.26656,537
2025-09-06 06:39:00.105580,1.26664,1.26673,1.26655,1.26666,3641
2025-09-06 07:39:00.105580,1.26648,1.26668,1.26637,1.26658,1221
2025-09-06 08:39:00.105580,1.26654,1.2668,1.26647,1.26659,18868
2025-09-06 09:39:00.105580,1.26651,1.2666,1.26644,1.26647,7928
2025-09-06 10:39:00.105580,1.26656,1.26673,1.26652,1.26663,2583
2025-09-06 11:39:00.105580,1.26649,1.26658,1.2663,1.26638,6786
2025-09-06 12:39:00.105580,1.26653,1.26676,1.26649,1.26661,1744
2025-09-06 13:39:00.105580,1.26647,1.26658,1.26636,1.26652,8477
2025-09-06 14:39:00.105580,1.2661,1.26613,1.26583,1.26606,9534
2025-09-06 15:39:00.105580,1.26602,1.26608,1.26586,1.26608,11765
2025-09-06 16:39:00.105580,1.26608,1.26613,1.2658,1.26604,3056
2025-09-06 17:39:00.105580,1.26572,1.26584,1.26568,1.26578,6723
2025-09-06 18:39:00.105580,1.26549,1.26555,1.26549,1.26552,17976
2025-09-06 19:39:00.105580,1.26543,1.26553,1.26525,1.26533,9381
2025-09-06 20:39:00.105580,1.26547,1.26556,1.26528,1.26555,5064
2025-09-06 21:39:00.105580,1.26534,1.26541,1.26514,1.26526,2034
2025-09-06 22:39:00.105580,1.26534,1.26559,1.26523,1.2653,17610
2025-09-06 23:39:00.105580,1.26539,1.26546,1.26539,1.26544,2128
2025-09-07 00:39:00.105580,1.26535,1.26536,1.26526,1.26536,8019
2025-09-07 01:39:00.105580,1.2654,1.26548,1.26529,1.2653,9547
2025-09-07 02:39:00.105580,1.26554,1.2656,1.26551,1.26556,2154
2025-09-07 03:39:00.105580,1.26585,1.26593,1.26558,1.26576,997
2025-09-07 04:39:00.105580,1.26554,1.26558,1.26534,1.26555,1869
2025-09-07 05:39:00.105580,1.26554,1.2656,1.26547,1.26558,1500
2025-09-07 06:39:00.105580,1.26594,1.266,1.26588,1.2659,13219
2025-09-07 07:39:00.105580,1.26605,1.26608,1.26599,1.266,1204
2025-09-07 08:39:00.105580,1.26593,1.26625,1.26587,1.26601,8605
2025-09-07 09:39:00.105580,1.26614,1.26622,1.26607,1.26612,9233
2025-09-07 10:39:00.105580,1.26597,1.26607,1.26593,1.26599,3241
2025-09-07 11:39:00.105580,1.26614,1.26635,1.26587,1.26619,4886
2025-09-07 12:39:00.105580,1.26612,1.26637,1.26595,1.266,8123
2025-09-07 13:39:00.105580,1.26585,1.26593,1.26575,1.26585,15898
2025-09-07 14:39:00.105580,1.26564,1.26591,1.26563,1.26571,5629
2025-09-07 15:39:00.105580,1.26591,1.26594,1.26579,1.2659,4782
2025-09-07 16:39:00.105580,1.26586,1.26591,1.26579,1.26581,6754
2025-09-07 17:39:00.105580,1.26584,1.26596,1.26576,1.26596,27694
2025-09-07 18:39:00.105580,1.26611,1.26633,1.26608,1.26621,6447
2025-09-07 19:39:00.105580,1.26594,1.26599,1.26582,1.26584,5467
2025-09-07 20:39:00.105580,1.26594,1.26614,1.26577,1.26602,11039
2025-09-07 21:39:00.105580,1.26592,1.26593,1.26586,1.26591,10063
2025-09-07 22:39:00.105580,1.26591,1.26593,1.2659,1.26591,12402
2025-09-07 23:39:00.105580,1.26592,1.26592,1.26574,1.26589,3352
2025-09-08 00:39:00.105580,1.26552,1.26569,1.2655,1.2656,6842
2025-09-08 01:39:00.105580,1.2652,1.26521,1.26512,1.26515,945
2025-09-08 02:39:00.105580,1.26498,1.26499,1.26494,1.26495,5811
2025-09-08 03:39:00.105580,1.26524,1.26544,1.26523,1.26535,3578
2025-09-08 04:39:00.105580,1.26536,1.26554,1.26533,1.26547,3556
2025-09-08 05:39:00.105580,1.26543,1.26558,1.26541,1.26548,6705
2025-09-08 06:39:00.105580,1.2654,1.26541,1.26536,1.26538,327
2025-09-08 07:39:00.105580,1.26547,1.26551,1.26542,1.26548,828
2025-09-08 08:39:00.105580,1.26531,1.26539,1.26504,1.26525,13513
2025-09-08 09:39:00.105580,1.26527,1.26536,1.2651,1.26517,2806
2025-09-08 10:39:00.105580,1.2654,1.26547,1.26526,1.26536,4134
2025-09-08 11:39:00.105580,1.26554,1.26559,1.26548,1.26554,11458
2025-09-08 12:39:00.105580,1.26531,1.26531,1.26511,1.26522,4292
2025-09-08 13:39:00.105580,1.26555,1.26556,1.26545,1.26554,1360
2025-09-08 14:39:00.105580,1.26559,1.26561,1.2654,1.26544,2603
2025-09-08 15:39:00.105580,1.26565,1.26583,1.2655,1.26575,16391
2025-09-08 16:39:00.105580,1.26567,1.26568,1.26549,1.26553,522
2025-09-08 17:39:00.105580,1.26566,1.26574,1.26535,1.26556,11047
2025-09-08 18:39:00.105580,1.26547,1.2655,1.2653,1.2655,29922
2025-09-08 19:39:00.105580,1.26545,1.26566,1.26519,1.26541,15448
2025-09-08 20:39:00.105580,1.26538,1.2654,1.26519,1.26538,2937
2025-09-08 21:39:00.105580,1.26526,1.26528,1.2652,1.26524,1300
2025-09-08 22:39:00.105580,1.26538,1.2655,1.2653,1.26532,4864
2025-09-08 23:39:00.105580,1.2655,1.2658,1.26538,1.26543,1490
2025-09-09 00:39:00.105580,1.26525,1.26562,1.26518,1.26528,18621
2025-09-09 01:39:00.105580,1.26525,1.26536,1.26522,1.26529,8671
2025-09-09 02:39:00.105580,1.26528,1.26547,1.26525,1.26541,665
2025-09-09 03:39:00.105580,1.26507,1.26529,1.26507,1.26513,1223
2025-09-09 04:39:00.105580,1.26492,1.26499,1.26491,1.26495,2407
2025-09-09 05:39:00.105580,1.26531,1.26541,1.26522,1.2653,950
2025-09-09 06:39:00.105580,1.26518,1.26521,1.26504,1.26511,2349
2025-09-09 07:39:00.105580,1.2652,1.26523,1.26512,1.26515,4220
2025-09-09 08:39:00.105580,1.26539,1.26545,1.26537,1.26542,12803
2025-09-09 09:39:00.105580,1.26569,1.26573,1.26564,1.26565,6292
2025-09-09 10:39:00.105580,1.26582,1.26583,1.26565,1.26577,2112
2025-09-09 11:39:00.105580,1.26598,1.26611,1.26576,1.26588,7199
2025-09-09 12:39:00.105580,1.26585,1.26588,1.26568,1.26575,6240
2025-09-09 13:39:00.105580,1.26594,1.26596,1.2659,1.26591,3737
2025-09-09 14:39:00.105580,1.26599,1.26622,1.26589,1.26597,32532
2025-09-09 15:39:00.105580,1.26615,1.26616,1.26597,1.26611,2339
2025-09-09 16:39:00.105580,1.26614,1.26633,1.26594,1.26627,1984
2025-09-09 17:39:00.105580,1.26617,1.26621,1.26609,1.26609,11229
2025-09-09 18:39:00.105580,1.26599,1.26607,1.26598,1.26603,4156
2025-09-09 19:39:00.105580,1.2661,1.26619,1.26593,1.26603,1242
2025-09-09 20:39:00.105580,1.26624,1.26639,1.26616,1.26635,9697
2025-09-09 21:39:00.105580,1.26617,1.26639,1.26611,1.26627,7111
2025-09-09 22:39:00.105580,1.26619,1.26625,1.26598,1.26607,7940
2025-09-09 23:39:00.105580,1.26607,1.26616,1.26599,1.26605,1495
2025-09-10 00:39:00.105580,1.26626,1.2664,1.26614,1.26622,2305
2025-09-10 01:39:00.105580,1.26608,1.26611,1.26601,1.26602,1115
2025-09-10 02:39:00.105580,1.26609,1.26612,1.26593,1.26602,1090
2025-09-10 03:39:00.105580,1.26626,1.26627,1.2661,1.2662,6964
2025-09-10 04:39:00.105580,1.26619,1.26642,1.26604,1.26614,4964
2025-09-10 05:39:00.105580,1.26612,1.26621,1.26599,1.26607,2000
2025-09-10 06:39:00.105580,1.26591,1.26602,1.26581,1.26595,945
2025-09-10 07:39:00.105580,1.26578,1.26579,1.26569,1.26571,975
2025-09-10 08:39:00.105580,1.26601,1.26626,1.26595,1.26603,3161
2025-09-10 09:39:00.105580,1.26598,1.26608,1.26591,1.26602,2516
2025-09-10 10:39:00.105580,1.26582,1.26599,1.26576,1.26595,2791
2025-09-10 11:39:00.105580,1.26589,1.26603,1.26572,1.26585,2620
2025-09-10 12:39:00.105580,1.26581,1.26581,1.26574,1.26577,1356
2025-09-10 13:39:00.105580,1.26573,1.26574,1.26564,1.26571,7745
2025-09-10 14:39:00.105580,1.26593,1.266,1.2659,1.26599,793
2025-09-10 15:39:00.105580,1.26598,1.26609,1.26591,1.26595,2479
2025-09-10 16:39:00.105580,1.26601,1.26636,1.26596,1.26618,13345
2025-09-10 17:39:00.105580,1.26627,1.26635,1.26606,1.26611,4442
2025-09-10 18:39:00.105580,1.26631,1.26657,1.26623,1.26627,8289
2025-09-10 19:39:00.105580,1.26658,1.26678,1.26649,1.2667,628
2025-09-10 20:39:00.105580,1.2664,1.26649,1.26631,1.26637,29808
2025-09-10 21:39:00.105580,1.26663,1.26664,1.26647,1.26661,3750
2025-09-10 22:39:00.105580,1.26663,1.2667,1.26641,1.26648,8843
2025-09-10 23:39:00.105580,1.26656,1.26658,1.26643,1.26649,4246
2025-09-11 00:39:00.105580,1.26666,1.2669,1.26656,1.26659,1847
2025-09-11 01:39:00.105580,1.2666,1.26668,1.26656,1.26656,726
2025-09-11 02:39:00.105580,1.26673,1.26685,1.26634,1.26659,3720
2025-09-11 03:39:00.105580,1.2669,1.26693,1.26688,1.26691,5308
2025-09-11 04:39:00.105580,1.26688,1.26694,1.2668,1.26684,9852
2025-09-11 05:39:00.105580,1.26676,1.26694,1.2667,1.26681,4865
2025-09-11 06:39:00.105580,1.26676,1.26677,1.26657,1.26673,906
2025-09-11 07:39:00.105580,1.26676,1.26682,1.26671,1.26678,1454
2025-09-11 08:39:00.105580,1.26686,1.26715,1.26671,1.26702,11819
2025-09-11 09:39:00.105580,1.2669,1.2672,1.26681,1.26703,14750
2025-09-11 10:39:00.105580,1.26689,1.26705,1.2667,1.26675,5213
2025-09-11 11:39:00.105580,1.26692,1.26705,1.26686,1.26703,5736
2025-09-11 12:39:00.105580,1.26708,1.26716,1.26707,1.26712,935
2025-09-11 13:39:00.105580,1.26697,1.26712,1.26688,1.2669,3454
2025-09-11 14:39:00.105580,1.26686,1.26706,1.26684,1.26694,4992
2025-09-11 15:39:00.105580,1.26686,1.26687,1.26681,1.26683,1459
2025-09-11 16:39:00.105580,1.26664,1.26679,1.26662,1.26665,16108
2025-09-11 17:39:00.105580,1.26655,1.26667,1.26652,1.26653,2757
2025-09-11 18:39:00.105580,1.26659,1.26665,1.26642,1.26664,13604
2025-09-11 19:39:00.105580,1.26673,1.26681,1.26668,1.26672,5513
2025-09-11 20:39:00.105580,1.26705,1.26713,1.26687,1.26702,10164
2025-09-11 21:39:00.105580,1.26691,1.26707,1.26685,1.26698,1198
2025-09-11 22:39:00.105580,1.26687,1.26718,1.26685,1.26699,2215
2025-09-11 23:39:00.105580,1.26709,1.26719,1.26707,1.26713,1096
2025-09-12 00:39:00.105580,1.26714,1.26722,1.26707,1.26716,2759
2025-09-12 01:39:00.105580,1.26721,1.26731,1.26718,1.26719,1438
2025-09-12 02:39:00.105580,1.26724,1.26742,1.26721,1.26723,3619
2025-09-12 03:39:00.105580,1.26744,1.26763,1.26742,1.26747,3081
2025-09-12 04:39:00.105580,1.26744,1.26774,1.26743,1.2675,905
2025-09-12 05:39:00.105580,1.26733,1.26759,1.2673,1.26739,4089
2025-09-12 06:39:00.105580,1.26726,1.26745,1.26724,1.26734,1193
2025-09-12 07:39:00.105580,1.26684,1.26688,1.26674,1.26683,2725
2025-09-12 08:39:00.105580,1.26698,1.26704,1.26686,1.26695,6058
2025-09-12 09:39:00.105580,1.26696,1.26698,1.2668,1.2669,1478
2025-09-12 10:39:00.105580,1.26719,1.26735,1.26699,1.26704,7265
2025-09-12 11:39:00.105580,1.26719,1.26727,1.26709,1.26711,1258
2025-09-12 12:39:00.105580,1.26714,1.26726,1.2671,1.26724,3304
2025-09-12 13:39:00.105580,1.26708,1.26714,1.26691,1.26694,3828
2025-09-12 14:39:00.105580,1.26699,1.26722,1.26692,1.26708,2265
2025-09-12 15:39:00.105580,1.26714,1.26715,1.26708,1.26712,3387
2025-09-12 16:39:00.105580,1.26725,1.26742,1.26693,1.26718,6017
2025-09-12 17:39:00.105580,1.26734,1.2675,1.26714,1.26729,4105
2025-09-12 18:39:00.105580,1.26754,1.26766,1.26746,1.26749,2687
2025-09-12 19:39:00.105580,1.26745,1.26745,1.26738,1.26745,3989
2025-09-12 20:39:00.105580,1.26734,1.26742,1.2673,1.26732,10379
2025-09-12 21:39:00.105580,1.2674,1.2675,1.26725,1.26744,1217
2025-09-12 22:39:00.105580,1.26739,1.26757,1.26732,1.26735,313
2025-09-12 23:39:00.105580,1.26747,1.26748,1.26718,1.26745,8665
2025-09-13 00:39:00.105580,1.26756,1.2676,1.26749,1.26751,744
2025-09-13 01:39:00.105580,1.26728,1.26738,1.26709,1.2672,1854
2025-09-13 02:39:00.105580,1.2672,1.2673,1.26704,1.26716,6732
2025-09-13 03:39:00.105580,1.26694,1.26708,1.26691,1.26703,788
2025-09-13 04:39:00.105580,1.26722,1.26729,1.26701,1.2672,4860
2025-09-13 05:39:00.105580,1.26721,1.26734,1.26707,1.26716,3257
2025-09-13 06:39:00.105580,1.26731,1.26742,1.26712,1.26736,2159
2025-09-13 07:39:00.105580,1.26754,1.26763,1.26744,1.26756,3056
2025-09-13 08:39:00.105580,1.26762,1.26771,1.26747,1.26763,1618
2025-09-13 09:39:00.105580,1.26751,1.26766,1.26747,1.26759,14267
2025-09-13 10:39:00.105580,1.26759,1.26766,1.26743,1.26751,16316
2025-09-13 11:39:00.105580,1.26718,1.26741,1.2671,1.26733,2810
2025-09-13 12:39:00.105580,1.26712,1.26729,1.26703,1.26726,4109
2025-09-13 13:39:00.105580,1.26728,1.26745,1.26721,1.26726,14279
2025-09-13 14:39:00.105580,1.26727,1.26738,1.26721,1.26729,4855
2025-09-13 15:39:00.105580,1.26708,1.2672,1.26691,1.26704,2891
