datetime,open,high,low,close,volume
2025-09-01 20:39:00.278005,154.622,155.536,153.959,154.947,8759
2025-09-01 21:39:00.278005,152.827,153.221,152.551,152.756,7520
2025-09-01 22:39:00.278005,151.608,152.872,150.664,152.577,2551
2025-09-01 23:39:00.278005,150.566,151.177,150.343,150.595,8717
2025-09-02 00:39:00.278005,146.889,147.134,145.11,146.968,1629
2025-09-02 01:39:00.278005,148.374,149.393,148.14,148.167,1480
2025-09-02 02:39:00.278005,149.261,149.479,148.086,149.329,1516
2025-09-02 03:39:00.278005,148.67,150.192,148.355,148.737,1228
2025-09-02 04:39:00.278005,151.735,154.176,150.608,152.078,3233
2025-09-02 05:39:00.278005,153.283,155.676,151.961,153.907,3283
2025-09-02 06:39:00.278005,150.389,152.637,148.543,151.308,2366
2025-09-02 07:39:00.278005,149.075,149.802,148.06,149.134,470
2025-09-02 08:39:00.278005,147.398,147.994,144.927,146.938,14783
2025-09-02 09:39:00.278005,145.648,146.371,143.363,144.479,7497
2025-09-02 10:39:00.278005,148.346,149.184,147.036,147.393,28908
2025-09-02 11:39:00.278005,148.58,149.101,147.527,148.927,2465
2025-09-02 12:39:00.278005,150.753,152.438,150.021,150.043,7028
2025-09-02 13:39:00.278005,151.563,155.764,149.992,152.866,4674
2025-09-02 14:39:00.278005,151.678,153.07,150.75,152.052,6611
2025-09-02 15:39:00.278005,152.759,156.043,151.204,154.81,3834
2025-09-02 16:39:00.278005,156.532,157.492,155.416,156.016,1038
2025-09-02 17:39:00.278005,157.669,158.358,156.83,157.045,5962
2025-09-02 18:39:00.278005,157.264,157.594,156.549,157.575,1115
2025-09-02 19:39:00.278005,158.811,160.006,157.743,158.316,11105
2025-09-02 20:39:00.278005,160.395,162.132,160.231,161.202,3534
2025-09-02 21:39:00.278005,161.457,163.31,159.596,160.815,2592
2025-09-02 22:39:00.278005,162.733,163.749,160.596,161.661,3085
2025-09-02 23:39:00.278005,162.911,164.257,160.143,163.829,2562
2025-09-03 00:39:00.278005,163.875,164.151,162.97,163.741,2483
2025-09-03 01:39:00.278005,165.748,165.836,165.241,165.805,1479
2025-09-03 02:39:00.278005,168.0,169.696,166.894,167.581,4043
2025-09-03 03:39:00.278005,167.454,169.155,166.314,168.509,589
2025-09-03 04:39:00.278005,167.575,167.975,165.514,167.751,4382
2025-09-03 05:39:00.278005,170.861,171.319,170.112,170.318,3001
2025-09-03 06:39:00.278005,172.719,173.161,171.562,171.842,2615
2025-09-03 07:39:00.278005,173.717,174.435,171.651,173.093,899
2025-09-03 08:39:00.278005,173.788,173.851,171.998,172.947,2202
2025-09-03 09:39:00.278005,173.511,175.451,172.273,173.602,23126
2025-09-03 10:39:00.278005,174.124,175.436,173.61,174.519,7039
2025-09-03 11:39:00.278005,174.462,175.473,173.262,175.317,875
2025-09-03 12:39:00.278005,173.696,173.897,172.382,172.787,2156
2025-09-03 13:39:00.278005,171.585,172.575,171.245,171.809,10150
2025-09-03 14:39:00.278005,172.004,174.012,170.705,172.786,3218
2025-09-03 15:39:00.278005,171.704,172.512,170.402,171.681,5903
2025-09-03 16:39:00.278005,171.633,173.539,170.199,171.982,562
2025-09-03 17:39:00.278005,170.375,172.24,169.844,171.092,14855
2025-09-03 18:39:00.278005,170.177,170.254,169.706,170.123,68668
2025-09-03 19:39:00.278005,169.564,171.582,168.443,170.721,6018
2025-09-03 20:39:00.278005,169.661,170.671,168.789,168.961,2182
2025-09-03 21:39:00.278005,170.324,171.438,170.138,170.394,1499
2025-09-03 22:39:00.278005,173.597,174.543,173.532,173.621,2180
2025-09-03 23:39:00.278005,173.837,174.869,172.476,174.012,3672
2025-09-04 00:39:00.278005,172.288,174.126,172.217,173.421,3481
2025-09-04 01:39:00.278005,171.313,172.628,168.826,171.702,602
2025-09-04 02:39:00.278005,171.878,174.592,171.385,172.742,1574
2025-09-04 03:39:00.278005,170.714,171.143,169.61,169.857,11289
2025-09-04 04:39:00.278005,168.084,169.854,167.114,167.547,1229
2025-09-04 05:39:00.278005,167.058,168.441,167.014,167.746,2582
2025-09-04 06:39:00.278005,166.77,167.785,165.323,166.256,1744
2025-09-04 07:39:00.278005,165.365,165.709,164.97,165.296,665
2025-09-04 08:39:00.278005,164.367,165.622,164.118,165.474,6311
2025-09-04 09:39:00.278005,164.038,165.184,163.377,164.241,7940
2025-09-04 10:39:00.278005,165.438,167.685,165.24,166.6,1821
2025-09-04 11:39:00.278005,168.026,169.753,167.445,169.461,1114
2025-09-04 12:39:00.278005,171.056,171.53,169.194,171.347,6425
2025-09-04 13:39:00.278005,171.142,174.448,170.014,170.714,3156
2025-09-04 14:39:00.278005,170.588,172.158,169.377,169.835,2503
2025-09-04 15:39:00.278005,173.402,175.707,172.634,174.011,18593
2025-09-04 16:39:00.278005,175.583,176.854,174.513,176.07,21068
2025-09-04 17:39:00.278005,170.972,172.553,169.861,172.013,2641
2025-09-04 18:39:00.278005,174.149,176.052,173.698,174.817,455
2025-09-04 19:39:00.278005,171.31,172.446,169.944,171.655,7331
2025-09-04 20:39:00.278005,172.095,174.394,170.819,173.062,28925
2025-09-04 21:39:00.278005,171.87,173.498,171.661,172.527,1959
2025-09-04 22:39:00.278005,172.597,175.103,172.084,173.252,722
2025-09-04 23:39:00.278005,170.315,171.104,169.089,169.71,3104
2025-09-05 00:39:00.278005,168.31,170.774,167.852,168.456,1209
2025-09-05 01:39:00.278005,166.728,167.465,165.104,166.161,1286
2025-09-05 02:39:00.278005,165.672,166.033,162.54,163.876,2223
2025-09-05 03:39:00.278005,165.71,165.838,164.714,164.892,7950
2025-09-05 04:39:00.278005,165.466,168.154,163.912,165.894,2180
2025-09-05 05:39:00.278005,166.816,170.463,164.358,166.016,3712
2025-09-05 06:39:00.278005,166.29,167.485,165.765,166.739,1187
2025-09-05 07:39:00.278005,169.022,170.329,167.158,169.198,594
2025-09-05 08:39:00.278005,170.22,171.328,169.618,171.28,5110
2025-09-05 09:39:00.278005,172.489,174.8,172.105,173.12,2192
2025-09-05 10:39:00.278005,169.303,171.584,167.647,169.351,9250
2025-09-05 11:39:00.278005,166.608,168.152,165.184,167.292,3103
2025-09-05 12:39:00.278005,169.699,169.784,167.529,168.533,1922
2025-09-05 13:39:00.278005,172.429,175.483,171.642,171.809,5972
2025-09-05 14:39:00.278005,175.08,177.345,173.022,174.028,14129
2025-09-05 15:39:00.278005,174.698,175.721,173.791,174.986,2786
2025-09-05 16:39:00.278005,176.286,178.257,174.558,177.48,7643
2025-09-05 17:39:00.278005,177.327,178.247,173.595,175.788,13607
2025-09-05 18:39:00.278005,176.135,178.873,175.652,176.113,3491
2025-09-05 19:39:00.278005,174.476,176.538,173.068,173.2,4243
2025-09-05 20:39:00.278005,173.984,175.843,172.037,173.64,14998
2025-09-05 21:39:00.278005,175.357,175.384,172.437,174.95,1038
2025-09-05 22:39:00.278005,175.49,176.478,173.335,176.014,8728
2025-09-05 23:39:00.278005,176.44,177.021,175.852,176.241,15426
2025-09-06 00:39:00.278005,174.992,176.189,174.746,175.98,6628
2025-09-06 01:39:00.278005,175.037,177.451,172.342,175.536,3017
2025-09-06 02:39:00.278005,176.204,178.362,173.86,175.761,2142
2025-09-06 03:39:00.278005,173.688,177.2,173.596,175.009,15076
2025-09-06 04:39:00.278005,171.912,172.176,170.821,171.886,1572
2025-09-06 05:39:00.278005,170.748,172.553,170.724,170.821,537
2025-09-06 06:39:00.278005,171.741,172.912,170.678,172.057,3641
2025-09-06 07:39:00.278005,170.065,172.446,168.725,171.331,1221
2025-09-06 08:39:00.278005,170.772,173.882,169.925,171.463,18868
2025-09-06 09:39:00.278005,170.423,171.47,169.587,169.951,7928
2025-09-06 10:39:00.278005,171.07,173.036,170.536,171.854,2583
2025-09-06 11:39:00.278005,170.176,171.317,167.972,168.895,6786
2025-09-06 12:39:00.278005,170.69,173.491,170.257,171.681,1744
2025-09-06 13:39:00.278005,169.965,171.271,168.673,170.506,8477
2025-09-06 14:39:00.278005,165.538,165.926,162.305,165.033,9534
2025-09-06 15:39:00.278005,164.742,165.455,162.865,165.449,11765
2025-09-06 16:39:00.278005,165.384,165.941,161.969,164.811,3056
2025-09-06 17:39:00.278005,161.033,162.362,160.554,161.671,6723
2025-09-06 18:39:00.278005,158.245,158.903,158.181,158.568,17976
2025-09-06 19:39:00.278005,157.429,158.684,155.289,156.3,9381
2025-09-06 20:39:00.278005,157.763,158.837,155.466,158.724,5064
2025-09-06 21:39:00.278005,156.194,157.094,153.815,155.342,2034
2025-09-06 22:39:00.278005,156.314,159.236,154.941,155.801,17610
2025-09-06 23:39:00.278005,156.904,157.675,156.837,157.425,2128
2025-09-07 00:39:00.278005,156.393,156.515,155.359,156.47,8019
2025-09-07 01:39:00.278005,157.09,157.972,155.686,155.81,9547
2025-09-07 02:39:00.278005,158.709,159.445,158.405,159.002,2154
2025-09-07 03:39:00.278005,162.382,163.324,159.205,161.399,997
2025-09-07 04:39:00.278005,158.868,159.318,156.436,158.949,1869
2025-09-07 05:39:00.278005,158.737,159.422,157.958,159.222,1500
2025-09-07 06:39:00.278005,163.567,164.349,162.888,163.102,13219
2025-09-07 07:39:00.278005,164.907,165.298,164.204,164.267,1204
2025-09-07 08:39:00.278005,163.424,167.282,162.771,164.368,8605
2025-09-07 09:39:00.278005,165.82,166.828,165.025,165.567,9233
2025-09-07 10:39:00.278005,163.882,165.048,163.322,164.064,3241
2025-09-07 11:39:00.278005,165.857,168.321,162.655,166.498,4886
2025-09-07 12:39:00.278005,165.516,168.517,163.448,164.023,8123
2025-09-07 13:39:00.278005,162.319,163.306,161.155,162.288,15898
2025-09-07 14:39:00.278005,159.818,163.029,159.75,160.64,5629
2025-09-07 15:39:00.278005,163.131,163.483,161.62,162.901,4782
2025-09-07 16:39:00.278005,162.634,163.177,161.746,161.955,6754
2025-09-07 17:39:00.278005,162.508,163.995,161.578,163.949,27694
2025-09-07 18:39:00.278005,165.745,168.286,165.368,166.869,6447
2025-09-07 19:39:00.278005,163.696,164.309,162.225,162.562,5467
2025-09-07 20:39:00.278005,163.699,166.067,161.69,164.583,11039
2025-09-07 21:39:00.278005,163.388,163.571,162.737,163.328,10063
2025-09-07 22:39:00.278005,163.299,163.563,163.276,163.386,12402
2025-09-07 23:39:00.278005,163.475,163.511,161.359,163.158,3352
2025-09-08 00:39:00.278005,158.611,160.709,158.359,159.589,6842
2025-09-08 01:39:00.278005,154.704,154.89,153.807,154.122,945
2025-09-08 02:39:00.278005,152.141,152.279,151.728,151.785,5811
2025-09-08 03:39:00.278005,155.327,157.705,155.19,156.653,3578
2025-09-08 04:39:00.278005,156.653,158.84,156.295,157.957,3556
2025-09-08 05:39:00.278005,157.572,159.292,157.335,158.152,6705
2025-09-08 06:39:00.278005,157.085,157.244,156.609,156.907,327
2025-09-08 07:39:00.278005,157.92,158.308,157.29,157.938,828
2025-09-08 08:39:00.278005,155.91,156.849,152.728,155.152,13513
2025-09-08 09:39:00.278005,155.334,156.384,153.362,154.177,2806
2025-09-08 10:39:00.278005,156.954,157.822,155.378,156.557,4134
2025-09-08 11:39:00.278005,158.71,159.281,157.942,158.64,11458
2025-09-08 12:39:00.278005,156.064,156.088,153.646,154.959,4292
2025-09-08 13:39:00.278005,158.995,159.052,157.818,158.8,1360
2025-09-08 14:39:00.278005,159.376,159.538,157.045,157.575,2603
2025-09-08 15:39:00.278005,160.071,162.264,158.33,161.208,16391
2025-09-08 16:39:00.278005,160.244,160.358,158.075,158.566,522
2025-09-08 17:39:00.278005,160.133,161.086,156.409,158.891,11047
2025-09-08 18:39:00.278005,158.019,158.323,155.951,158.297,29922
2025-09-08 19:39:00.278005,157.715,160.173,154.632,157.21,15448
2025-09-08 20:39:00.278005,156.903,157.128,154.662,156.862,2937
2025-09-08 21:39:00.278005,155.418,155.673,154.674,155.164,1300
2025-09-08 22:39:00.278005,156.925,158.41,155.949,156.25,4864
2025-09-08 23:39:00.278005,158.343,161.972,156.927,157.569,1490
2025-09-09 00:39:00.278005,155.356,159.694,154.502,155.657,18621
2025-09-09 01:39:00.278005,155.391,156.654,154.963,155.88,8671
2025-09-09 02:39:00.278005,155.694,157.975,155.383,157.268,665
2025-09-09 03:39:00.278005,153.306,155.924,153.257,154.015,1223
2025-09-09 04:39:00.278005,151.616,152.439,151.516,151.926,2407
2025-09-09 05:39:00.278005,156.291,157.515,155.237,156.141,950
2025-09-09 06:39:00.278005,154.783,155.096,153.008,153.914,2349
2025-09-09 07:39:00.278005,154.987,155.308,154.027,154.434,4220
2025-09-09 08:39:00.278005,157.293,157.967,157.009,157.58,12803
2025-09-09 09:39:00.278005,160.817,161.312,160.24,160.327,6292
2025-09-09 10:39:00.278005,162.192,162.327,160.267,161.629,2112
2025-09-09 11:39:00.278005,164.051,165.638,161.469,162.907,7199
2025-09-09 12:39:00.278005,162.633,162.999,160.664,161.424,6240
2025-09-09 13:39:00.278005,163.746,163.981,163.283,163.415,3737
2025-09-09 14:39:00.278005,164.384,167.131,163.208,164.203,32532
2025-09-09 15:39:00.278005,166.23,166.335,164.166,165.803,2339
2025-09-09 16:39:00.278005,166.076,168.354,163.718,167.712,1984
2025-09-09 17:39:00.278005,166.438,166.858,165.454,165.532,11229
2025-09-09 18:39:00.278005,164.439,165.338,164.275,164.827,4156
2025-09-09 19:39:00.278005,165.682,166.773,163.632,164.896,1242
2025-09-09 20:39:00.278005,167.301,169.114,166.352,168.692,9697
2025-09-09 21:39:00.278005,166.469,169.119,165.852,167.746,7111
2025-09-09 22:39:00.278005,166.811,167.453,164.215,165.335,7940
2025-09-09 23:39:00.278005,165.297,166.335,164.308,164.967,1495
2025-09-10 00:39:00.278005,167.561,169.151,166.104,167.056,2305
2025-09-10 01:39:00.278005,165.27,165.656,164.54,164.597,1115
2025-09-10 02:39:00.278005,165.362,165.714,163.498,164.536,1090
2025-09-10 03:39:00.278005,167.498,167.594,165.531,166.69,6964
2025-09-10 04:39:00.278005,166.669,169.311,164.81,166.045,4964
2025-09-10 05:39:00.278005,165.649,166.719,164.113,165.028,2000
2025-09-10 06:39:00.278005,163.145,164.468,161.985,163.644,945
2025-09-10 07:39:00.278005,161.688,161.825,160.641,160.899,975
2025-09-10 08:39:00.278005,164.391,167.403,163.771,164.623,3161
2025-09-10 09:39:00.278005,163.979,165.147,163.157,164.46,2516
2025-09-10 10:39:00.278005,162.045,164.045,161.283,163.621,2791
2025-09-10 11:39:00.278005,162.836,164.523,160.835,162.394,2620
2025-09-10 12:39:00.278005,161.794,161.814,160.978,161.311,1356
2025-09-10 13:39:00.278005,160.894,161.017,159.779,160.55,7745
2025-09-10 14:39:00.278005,163.116,164.004,162.833,163.907,793
2025-09-10 15:39:00.278005,163.83,165.065,162.947,163.468,2479
2025-09-10 16:39:00.278005,164.119,168.314,163.545,166.078,13345
2025-09-10 17:39:00.278005,167.12,168.088,164.628,165.205,4442
2025-09-10 18:39:00.278005,167.565,170.699,166.669,167.144,8289
2025-09-10 19:39:00.278005,170.795,173.142,169.726,172.173,628
2025-09-10 20:39:00.278005,168.613,169.72,167.609,168.36,29808
2025-09-10 21:39:00.278005,171.389,171.569,169.493,171.168,3750
2025-09-10 22:39:00.278005,171.321,172.174,168.729,169.619,8843
2025-09-10 23:39:00.278005,170.415,170.612,168.845,169.538,4246
2025-09-11 00:39:00.278005,171.471,174.41,170.3,170.726,1847
2025-09-11 01:39:00.278005,170.789,171.728,170.246,170.302,726
2025-09-11 02:39:00.278005,172.195,173.582,167.593,170.533,3720
2025-09-11 03:39:00.278005,174.176,174.561,173.872,174.338,5308
2025-09-11 04:39:00.278005,173.823,174.532,172.973,173.401,9852
2025-09-11 05:39:00.278005,172.353,174.522,171.635,172.992,4865
2025-09-11 06:39:00.278005,172.358,172.493,170.08,172.089,906
2025-09-11 07:39:00.278005,172.397,173.11,171.758,172.572,1454
2025-09-11 08:39:00.278005,173.563,176.949,171.77,175.358,11819
2025-09-11 09:39:00.278005,173.972,177.559,172.905,175.608,14750
2025-09-11 10:39:00.278005,173.737,175.711,171.522,172.122,5213
2025-09-11 11:39:00.278005,174.048,175.645,173.3,175.417,5736
2025-09-11 12:39:00.278005,176.003,176.949,175.784,176.406,935
2025-09-11 13:39:00.278005,174.619,176.364,173.599,173.829,3454
2025-09-11 14:39:00.278005,173.47,175.821,173.194,174.432,4992
2025-09-11 15:39:00.278005,173.3,173.424,172.69,172.921,1459
2025-09-11 16:39:00.278005,170.546,172.335,170.343,170.702,16108
2025-09-11 17:39:00.278005,169.461,170.9,169.063,169.219,2757
2025-09-11 18:39:00.278005,169.937,170.631,167.836,170.449,13604
2025-09-11 19:39:00.278005,171.7,172.579,171.085,171.568,5513
2025-09-11 20:39:00.278005,175.42,176.361,173.348,175.109,10164
2025-09-11 21:39:00.278005,173.934,175.862,173.257,174.727,1198
2025-09-11 22:39:00.278005,173.416,177.096,173.129,174.879,2215
2025-09-11 23:39:00.278005,176.098,177.302,175.85,176.625,1096
2025-09-12 00:39:00.278005,176.66,177.601,175.769,176.923,2759
2025-09-12 01:39:00.278005,177.391,178.613,177.077,177.158,1438
2025-09-12 02:39:00.278005,177.68,179.825,177.301,177.525,3619
2025-09-12 03:39:00.278005,180.13,182.291,179.806,180.422,3081
2025-09-12 04:39:00.278005,180.002,183.563,179.824,180.684,905
2025-09-12 05:39:00.278005,178.689,181.711,178.293,179.418,4089
2025-09-12 06:39:00.278005,177.805,180.111,177.65,178.862,1193
2025-09-12 07:39:00.278005,172.849,173.412,171.663,172.779,2725
2025-09-12 08:39:00.278005,174.482,175.164,173.098,174.155,6058
2025-09-12 09:39:00.278005,174.334,174.557,172.45,173.615,1478
2025-09-12 10:39:00.278005,177.21,179.064,174.781,175.41,7265
2025-09-12 11:39:00.278005,177.209,178.116,175.945,176.283,1258
2025-09-12 12:39:00.278005,176.692,178.112,176.206,177.917,3304
2025-09-12 13:39:00.278005,176.117,176.846,174.061,174.383,3828
2025-09-12 14:39:00.278005,174.916,177.716,174.183,176.016,2265
2025-09-12 15:39:00.278005,176.696,176.779,175.928,176.456,3387
2025-09-12 16:39:00.278005,177.946,180.018,174.228,177.192,6017
2025-09-12 17:39:00.278005,179.044,180.857,176.615,178.393,4105
2025-09-12 18:39:00.278005,181.435,182.86,180.492,180.836,2687
2025-09-12 19:39:00.278005,180.15,180.194,179.387,180.161,3989
2025-09-12 20:39:00.278005,178.836,179.831,178.455,178.638,10379
2025-09-12 21:39:00.278005,179.578,180.784,177.872,180.082,1217
2025-09-12 22:39:00.278005,179.474,181.641,178.751,179.067,313
2025-09-12 23:39:00.278005,180.312,180.478,176.922,180.138,8665
2025-09-13 00:39:00.278005,181.439,181.843,180.547,180.825,744
2025-09-13 01:39:00.278005,178.093,179.242,175.838,177.172,1854
2025-09-13 02:39:00.278005,177.115,178.264,175.197,176.666,6732
2025-09-13 03:39:00.278005,174.093,175.718,173.737,175.113,788
2025-09-13 04:39:00.278005,177.311,178.151,174.856,177.099,4860
2025-09-13 05:39:00.278005,177.185,178.655,175.503,176.586,3257
2025-09-13 06:39:00.278005,178.307,179.591,176.024,178.835,2159
2025-09-13 07:39:00.278005,180.911,181.968,179.767,181.17,3056
2025-09-13 08:39:00.278005,181.79,182.947,180.023,181.977,1618
2025-09-13 09:39:00.278005,180.5,182.283,180.084,181.529,14267
2025-09-13 10:39:00.278005,181.376,182.27,179.467,180.411,16316
2025-09-13 11:39:00.278005,176.551,179.189,175.588,178.266,2810
2025-09-13 12:39:00.278005,175.867,177.871,174.818,177.542,4109
2025-09-13 13:39:00.278005,177.907,179.951,177.013,177.677,14279
2025-09-13 14:39:00.278005,177.77,179.032,177.053,177.989,4855
2025-09-13 15:39:00.278005,175.499,176.86,173.484,174.96,2891
2025-09-13 16:39:00.278005,172.692,173.175,171.969,172.811,17127
2025-09-13 17:39:00.278005,174.118,174.439,172.854,173.157,5137
2025-09-13 18:39:00.278005,173.531,174.601,171.502,172.416,3125
2025-09-13 19:39:00.278005,174.294,175.364,172.721,174.903,2709
2025-09-13 20:39:00.278005,173.75,175.109,173.056,174.729,2699
2025-09-13 21:39:00.278005,173.635,174.181,172.152,173.191,739
2025-09-13 22:39:00.278005,174.93,177.104,173.366,175.911,3324
2025-09-13 23:39:00.278005,171.418,171.739,170.218,170.642,2116
2025-09-14 00:39:00.278005,173.137,175.401,172.144,174.86,1133
2025-09-14 01:39:00.278005,172.802,175.73,171.865,173.7,6639
2025-09-14 02:39:00.278005,174.058,174.504,171.438,174.268,2541
2025-09-14 03:39:00.278005,178.129,178.476,176.125,177.52,5699
2025-09-14 04:39:00.278005,179.859,181.734,178.368,180.353,1498
2025-09-14 05:39:00.278005,180.53,180.594,178.645,179.718,2381
2025-09-14 06:39:00.278005,180.92,182.1,180.735,181.893,1935
2025-09-14 07:39:00.278005,183.537,185.049,180.838,184.228,3041
2025-09-14 08:39:00.278005,187.088,188.487,186.302,187.938,1803
2025-09-14 09:39:00.278005,185.318,185.917,185.163,185.743,19214
2025-09-14 10:39:00.278005,185.931,188.112,185.078,185.117,1029
2025-09-14 11:39:00.278005,186.796,187.975,186.193,186.642,1374
2025-09-14 12:39:00.278005,189.07,190.123,188.324,188.928,8301
2025-09-14 13:39:00.278005,190.42,191.287,188.582,189.512,2249
2025-09-14 14:39:00.278005,190.048,191.496,188.684,189.117,5726
2025-09-14 15:39:00.278005,189.997,190.004,187.532,189.409,2051
2025-09-14 16:39:00.278005,192.96,193.519,191.145,191.281,3040
2025-09-14 17:39:00.278005,188.743,190.335,186.029,189.304,3183
2025-09-14 18:39:00.278005,191.782,194.492,190.951,193.775,13713
2025-09-14 19:39:00.278005,196.052,197.046,195.17,196.067,8258
2025-09-14 20:39:00.278005,191.058,191.269,190.058,190.781,5421
2025-09-14 21:39:00.278005,187.386,188.358,186.034,186.381,1401
2025-09-14 22:39:00.278005,190.362,190.563,189.433,189.927,6370
2025-09-14 23:39:00.278005,192.12,193.76,190.567,191.721,4461
2025-09-15 00:39:00.278005,192.259,192.783,190.8,192.391,5553
2025-09-15 01:39:00.278005,191.609,192.808,190.927,192.757,6112
2025-09-15 02:39:00.278005,189.406,189.797,188.85,188.87,4285
2025-09-15 03:39:00.278005,192.362,193.433,190.508,193.149,2540
2025-09-15 04:39:00.278005,190.116,191.947,187.773,189.326,2709
2025-09-15 05:39:00.278005,189.544,190.762,189.284,190.714,5375
2025-09-15 06:39:00.278005,189.69,190.33,188.348,188.362,3281
2025-09-15 07:39:00.278005,190.318,191.323,189.73,189.902,7806
2025-09-15 08:39:00.278005,190.193,191.558,188.546,190.934,1164
